Species	Cell_type	Category	Location	Gene	Score
mouse	Basket	HK	Gene_body	Ncoa6	0.4517374517374517
mouse	Basket	HK	Gene_body	Chd6	0.6856093979441993
mouse	Basket	HK	Gene_body	Dido1	0.1231536926147705
mouse	Basket	HK	Gene_body	Pde7a	0.3178191489361702
mouse	Basket	HK	Gene_body	Tbl1xr1	0.2868913857677903
mouse	Basket	HK	Gene_body	Nlgn1	0.011198738170347004
mouse	Basket	HK	Gene_body	Nlgn1	0.5339321357285431
mouse	Basket	HK	Gene_body	Nlgn1	0.4365269461077843
mouse	Basket	HK	Gene_body	Dcun1d1	0.11057884231536924
mouse	Basket	HK	Gene_body	Dcun1d1	0.28424437299035366
mouse	Basket	HK	Gene_body	Rnf13	0.15029940119760482
mouse	Basket	HK	Gene_body	Mbnl1	0.8261786600496278
mouse	Basket	HK	Gene_body	Mbnl1	0.12381852551984883
mouse	Basket	HK	Gene_body	Gria2	0.48984485190409044
mouse	Basket	HK	Gene_body	Snx27	0.3589648798521258
mouse	Basket	HK	Gene_body	Bcl9	0.2435129740518962
mouse	Basket	HK	Gene_body	Bcl9	0.8807392996108954
mouse	Basket	HK	Gene_body	Csde1	0.6016423357664235
mouse	Basket	HK	Gene_body	Rap1a	0.5642307692307691
mouse	Basket	HK	Gene_body	Celsr2	0.4364503816793894
mouse	Basket	HK	Gene_body	Sars	0.1244565217391305
mouse	Basket	HK	Gene_body	Sars	0.31039426523297486
mouse	Basket	HK	Gene_body	Trmt13	0.39984732824427505
mouse	Basket	HK	Gene_body	Elovl6	0.40413385826771636
mouse	Basket	HK	Gene_body	Rab2a	0.1317365269461078
mouse	Basket	HK	Gene_body	Pnisr	0.21757925072046108
mouse	Basket	HK	Gene_body	Fut9	0.030153321976149915
mouse	Basket	HK	Gene_body	Fut9	0.13273453093812376
mouse	Basket	HK	Gene_body	Map3k7	0.036327345309381254
mouse	Basket	HK	Gene_body	Rnf38	0.4734530938123754
mouse	Basket	HK	Gene_body	Tex10	0.22695167286245352
mouse	Basket	HK	Gene_body	Nfib	0.7245508982035929
mouse	Basket	HK	Gene_body	Nfib	0.4189620758483033
mouse	Basket	HK	Gene_body	Nfib	0.2872255489021956
mouse	Basket	HK	Gene_body	Nfib	0.7067864271457082
mouse	Basket	HK	Gene_body	Psip1	0.4393524283935242
mouse	Basket	HK	Gene_body	Ipo13	0.605389221556886
mouse	Basket	HK	Gene_body	Macf1	0.8023762376237623
mouse	Basket	HK	Gene_body	S100pbp	0.43978873239436594
mouse	Basket	HK	Gene_body	Dhdds	0.07696879643387816
mouse	Basket	HK	Gene_body	Tmem57	0.48008948545861296
mouse	Basket	HK	Gene_body	Srrm1	0.4176470588235294
mouse	Basket	HK	Gene_body	Clcn6	0.278918918918919
mouse	Basket	HK	Gene_body	Kif1b	0.1778443113772455
mouse	Basket	HK	Gene_body	Ube4b	0.6001996007984032
mouse	Basket	HK	Gene_body	Rere	0.6645732689210948
mouse	Basket	HK	Gene_body	Sri	0.125748502994012
mouse	Basket	HK	Gene_body	Ptpn12	0.10117878192534381
mouse	Basket	HK	Gene_body	Psmc2	0.21345794392523365
mouse	Basket	HK	Gene_body	Srpk2	0.42075848303393215
mouse	Basket	HK	Gene_body	Srpk2	0.7479041916167665
mouse	Basket	HK	Gene_body	Srpk2	0.2029940119760479
mouse	Basket	HK	Gene_body	Agap3	0.22674650698602797
mouse	Basket	HK	Gene_body	Tapt1	0.47367624810892556
mouse	Basket	HK	Gene_body	Fryl	0.5616174582798458
mouse	Basket	HK	Gene_body	Paqr3	0.26902173913043465
mouse	Basket	HK	Gene_body	Mapk10	0.6692156862745096
mouse	Basket	HK	Gene_body	Zfp644	0.830938123752495
mouse	Basket	HK	Gene_body	Erp29	0.08558718861209966
mouse	Basket	HK	Gene_body	Anapc5	0.36925858951175405
mouse	Basket	HK	Gene_body	Clip1	0.15508982035928143
mouse	Basket	HK	Gene_body	Rnf216	0.23073852295409178
mouse	Basket	HK	Gene_body	Casd1	0.23333333333333336
mouse	Basket	HK	Gene_body	Ppp1r9a	0.08582834331337325
mouse	Basket	HK	Gene_body	Ppp1r9a	0.22228796844181453
mouse	Basket	HK	Gene_body	Hipk2	0.00998003992015968
mouse	Basket	HK	Gene_body	Hipk2	0.04213381555153708
mouse	Basket	HK	Gene_body	Hipk2	0.2227544910179641
mouse	Basket	HK	Gene_body	E330009J07Rik	0.20678642714570858
mouse	Basket	HK	Gene_body	E330009J07Rik	0.35748502994011994
mouse	Basket	HK	Gene_body	Hnrnpa2b1	0.6183385579937303
mouse	Basket	HK	Gene_body	Herc3	0.06187624750499002
mouse	Basket	HK	Gene_body	Herc3	0.08609271523178806
mouse	Basket	HK	Gene_body	Ptcd3	0.0594810379241517
mouse	Basket	HK	Gene_body	Dctn1	0.5803738317757008
mouse	Basket	HK	Gene_body	Dctn1	0.5473053892215569
mouse	Basket	HK	Gene_body	Dctn1	0.5278884462151394
mouse	Basket	HK	Gene_body	Dguok	0.24848024316109424
mouse	Basket	HK	Gene_body	Stambp	0.19553571428571426
mouse	Basket	HK	Gene_body	Crbn	0.2429961089494163
mouse	Basket	HK	Gene_body	Leng9	0.4692460317460318
mouse	Basket	HK	Gene_body	Peg3	0.003592814371257485
mouse	Basket	HK	Gene_body	Peg3	0.02920696324951644
mouse	Basket	HK	Gene_body	Peg3	0.19500998003992023
mouse	Basket	HK	Gene_body	Gltscr1	0.382435129740519
mouse	Basket	HK	Gene_body	Arhgef1	0.32284946236559137
mouse	Basket	HK	Gene_body	Mef2a	0.34819672131147544
mouse	Basket	HK	Gene_body	Chd2	0.43214285714285716
mouse	Basket	HK	Gene_body	Chd2	0.9379241516966067
mouse	Basket	HK	Gene_body	Ap3s2	0.1880143112701252
mouse	Basket	HK	Gene_body	Emsy	0.43638525564803793
mouse	Basket	HK	Gene_body	Numa1	0.5297709923664125
mouse	Basket	HK	Gene_body	Dennd5a	0.20628465804066545
mouse	Basket	HK	Gene_body	Rnf141	0.17844311377245511
mouse	Basket	HK	Gene_body	Arl6ip1	0.15426251691474968
mouse	Basket	HK	Gene_body	Usp31	0.28742514970059885
mouse	Basket	HK	Gene_body	Arhgap17	0.15555555555555547
mouse	Basket	HK	Gene_body	Xpo6	0.341712204007286
mouse	Basket	HK	Gene_body	Atxn2l	0.502783300198807
mouse	Basket	HK	Gene_body	Cttn	0.1994011976047904
mouse	Basket	HK	Gene_body	Slc20a2	0.29041916167664666
mouse	Basket	HK	Gene_body	Slc20a2	0.0359375
mouse	Basket	HK	Gene_body	Kat6a	0.036726546906187624
mouse	Basket	HK	Gene_body	Fnta	0.17165668662674655
mouse	Basket	HK	Gene_body	Msmo1	0.10129449838187703
mouse	Basket	HK	Gene_body	Mau2	0.028942115768463075
mouse	Basket	HK	Gene_body	Mau2	0.44310344827586223
mouse	Basket	HK	Gene_body	Brd7	0.15489021956087828
mouse	Basket	HK	Gene_body	Chd9	0.6111776447105788
mouse	Basket	HK	Gene_body	Chd9	0.8686094069529651
mouse	Basket	HK	Gene_body	Glg1	0.36392523364485985
mouse	Basket	HK	Gene_body	Mbtps1	0.17978723404255317
mouse	Basket	HK	Gene_body	Pgbd5	0.13552894211576846
mouse	Basket	HK	Gene_body	Gria4	0.27109929078014183
mouse	Basket	HK	Gene_body	Dmxl2	0.2025948103792415
mouse	Basket	HK	Gene_body	Pkm	0.029740518962075847
mouse	Basket	HK	Gene_body	Pias1	0.6441117764471055
mouse	Basket	HK	Gene_body	Hacd3	0.2440184049079754
mouse	Basket	HK	Gene_body	Tmod2	0.15489021956087817
mouse	Basket	HK	Gene_body	Ibtk	0.23913857677902628
mouse	Basket	HK	Gene_body	Morf4l1	0.446520874751491
mouse	Basket	HK	Gene_body	1190002N15Rik	0.38612167300380235
mouse	Basket	HK	Gene_body	U2surp	0.26345646437994724
mouse	Basket	HK	Gene_body	Arih2	0.24121510673234822
mouse	Basket	HK	Gene_body	Clasp2	0.7893462469733656
mouse	Basket	HK	Gene_body	Ints6l	0.289413988657845
mouse	Basket	HK	Gene_body	Ints6l	0.06347305389221555
mouse	Basket	HK	Gene_body	Med12	0.6073852295409182
mouse	Basket	HK	Gene_body	Hdac8	0.07824351297405188
mouse	Basket	HK	Gene_body	Hdac8	0.4328094302554026
mouse	Basket	HK	Gene_body	Ofd1	0.03228962818003914
mouse	Basket	HK	Promoter	Rb1cc1	0.3076923076923076
mouse	Basket	HK	Promoter	Eif5b	0.06978155339805825
mouse	Basket	HK	Promoter	Eif5b	0.4447105788423153
mouse	Basket	HK	Promoter	Ercc5	0.16818181818181815
mouse	Basket	HK	Promoter	Dnajb2	0.2936090225563909
mouse	Basket	HK	Promoter	Atg4b	0.056487025948103786
mouse	Basket	HK	Promoter	Eif2d	0.16153846153846155
mouse	Basket	HK	Promoter	Tpr	0.25490394337714856
mouse	Basket	HK	Promoter	Reps1	0.5598425196850392
mouse	Basket	HK	Promoter	Hbs1l	0.28475247524752473
mouse	Basket	HK	Promoter	Fyn	0.4074534161490684
mouse	Basket	HK	Promoter	Rev3l	0.26108333333333344
mouse	Basket	HK	Promoter	Gcc2	0.18098039215686268
mouse	Basket	HK	Promoter	Spock2	0.5438898450946644
mouse	Basket	HK	Promoter	Dazap1	0.326746506986028
mouse	Basket	HK	Promoter	Ube2n	0.317335945151812
mouse	Basket	HK	Promoter	Ppp1r12a	0.4412790697674419
mouse	Basket	HK	Promoter	Ctdsp2	0.5558415841584157
mouse	Basket	HK	Promoter	Dctn2	0.424750830564784
mouse	Basket	HK	Promoter	Baz2a	0.4596806387225547
mouse	Basket	HK	Promoter	Cs	0.3658859470468431
mouse	Basket	HK	Promoter	Zmiz2	0.3888349514563104
mouse	Basket	HK	Promoter	Cnrip1	0.23242718446601943
mouse	Basket	HK	Promoter	Rab1a	0.5898007033997656
mouse	Basket	HK	Promoter	Usp34	0.11457085828343312
mouse	Basket	HK	Promoter	Usp34	0.7186868686868688
mouse	Basket	HK	Promoter	Rtn4	0.37116154873164225
mouse	Basket	HK	Promoter	Mapk9	0.2608534322820037
mouse	Basket	HK	Promoter	Aff4	0.26796875
mouse	Basket	HK	Promoter	Kif3a	0.2690702087286528
mouse	Basket	HK	Promoter	Mprip	0.20119760479041915
mouse	Basket	HK	Promoter	Vamp2	0.312573673870334
mouse	Basket	HK	Promoter	Pigs	0.10299003322259138
mouse	Basket	HK	Promoter	Synrg	0.286100386100386
mouse	Basket	HK	Promoter	Mtmr4	0.3185507246376812
mouse	Basket	HK	Promoter	Cdk12	0.5733944954128439
mouse	Basket	HK	Promoter	Atp6v0a1	0.18299817184643513
mouse	Basket	HK	Promoter	Mapt	0.5107784431137725
mouse	Basket	HK	Promoter	Pum2	0.46346153846153837
mouse	Basket	HK	Promoter	Dock4	0.3742637644046095
mouse	Basket	HK	Promoter	Arid4a	0.5824808184143222
mouse	Basket	HK	Promoter	Jkamp	0.09820359281437128
mouse	Basket	HK	Promoter	Mthfd1	0.0547945205479452
mouse	Basket	HK	Promoter	Psen1	0.1306691449814126
mouse	Basket	HK	Promoter	Ylpm1	0.7491124260355029
mouse	Basket	HK	Promoter	Eif5	0.32899484536082474
mouse	Basket	HK	Promoter	Pitrm1	0.08717504332755631
mouse	Basket	HK	Promoter	Dip2c	0.07197106690777577
mouse	Basket	HK	Promoter	Arid4b	0.5905183312262956
mouse	Basket	HK	Promoter	BC005537	0.2768343815513626
mouse	Basket	HK	Promoter	Wdr41	0.13886010362694298
mouse	Basket	HK	Promoter	Pxk	0.3717391304347826
mouse	Basket	HK	Promoter	Atxn7	0.4617357001972386
mouse	Basket	HK	Promoter	Zswim8	0.42010309278350516
mouse	Basket	HK	Promoter	Capn7	0.12210242587601078
mouse	Basket	HK	Promoter	Wapl	0.568503937007874
mouse	Basket	HK	Promoter	Gpr137c	0.38718954248366033
mouse	Basket	HK	Promoter	Tmem260	0.1780124223602485
mouse	Basket	HK	Promoter	Mbnl2	0.6779050736497545
mouse	Basket	HK	Promoter	Golph3	0.14036979969183355
mouse	Basket	HK	Promoter	Ctnnd2	0.33728813559322024
mouse	Basket	HK	Promoter	Mtdh	0.2723658051689861
mouse	Basket	HK	Promoter	Arid2	0.7955426356589148
mouse	Basket	HK	Promoter	Kmt2d	0.4314232902033272
mouse	Basket	HK	Promoter	Prpf40b	0.3282993197278913
mouse	Basket	HK	Promoter	Tmbim6	0.1839122486288848
mouse	Basket	HK	Promoter	Dip2b	0.32120075046904306
mouse	Basket	HK	Promoter	Eif4b	0.6013461538461536
mouse	Basket	HK	Promoter	Klhl24	0.21467391304347827
mouse	Basket	HK	Promoter	Dvl3	0.5355289421157685
mouse	Basket	HK	Promoter	Eif4a2	0.2080421885299934
mouse	Basket	HK	Promoter	Usp16	0.21409395973154363
mouse	Basket	HK	Promoter	Brwd1	0.20030211480362536
mouse	Basket	HK	Promoter	Tulp4	0.19700598802395214
mouse	Basket	HK	Promoter	Afdn	0.2627480916030534
mouse	Basket	HK	Promoter	Luc7l	0.38902195608782447
mouse	Basket	HK	Promoter	Mapk14	0.1996460176991151
mouse	Basket	HK	Promoter	Atat1	0.38588235294117657
mouse	Basket	HK	Promoter	Rab5a	0.37328767123287665
mouse	Basket	HK	Promoter	Wac	0.3688264058679707
mouse	Basket	HK	Promoter	Iws1	0.18296529968454261
mouse	Basket	HK	Promoter	Map3k2	0.226453488372093
mouse	Basket	HK	Promoter	Kdm3b	0.511377245508982
mouse	Basket	HK	Promoter	Ndfip1	0.22954091816367264
mouse	Basket	HK	Promoter	Tcerg1	0.4352530541012215
mouse	Basket	HK	Promoter	Atp5a1	0.4162426614481408
mouse	Basket	HK	Promoter	Sf1	0.3289529914529915
mouse	Basket	HK	Promoter	Nrxn2	0.5592954990215265
mouse	Basket	HK	Promoter	Fth1	0.2566465256797583
mouse	Basket	HK	Promoter	Cpsf7	0.4088560885608856
mouse	Basket	HK	Promoter	Zfand5	0.07301587301587303
mouse	Basket	HK	Promoter	Smarca2	0.6189153439153436
mouse	Basket	HK	Promoter	Tbc1d12	0.31896207584830344
mouse	Basket	HK	Promoter	Fam178a	0.5292018779342723
mouse	Basket	HK	Promoter	Btrc	0.5057884231536924
mouse	Basket	HK	Promoter	Cnnm2	0.7055009823182712
mouse	Basket	HK	Promoter	Nudt5	0.10726577437858507
mouse	Basket	HK	Promoter	Sec16a	0.11478599221789883
mouse	Basket	HK	Promoter	Sptan1	0.2751396648044693
mouse	Basket	HK	Promoter	Hspa5	0.25723598435462836
mouse	Basket	HK	Promoter	Rif1	0.29041916167664666
mouse	Basket	HK	Promoter	March7	0.4383233532934131
mouse	Basket	HK	Promoter	Hnrnpa3	0.43455696202531646
mouse	Basket	HK	Promoter	Ssfa2	0.15670926517571884
mouse	Basket	HK	Promoter	Fnbp4	0.28734335839599007
mouse	Basket	HK	Promoter	Usp8	0.1806318681318681
mouse	Basket	HK	Promoter	Pank2	0.3096892138939671
mouse	Basket	HK	Promoter	Prnp	0.1268895348837209
mouse	Basket	HK	Promoter	Cds2	0.10902366863905327
mouse	Basket	HK	Promoter	Xrn2	0.24930417495029822
mouse	Basket	HK	Promoter	Nsfl1c	0.3512820512820513
mouse	Basket	HK	Promoter	H13	0.48296296296296287
mouse	Basket	HK	Promoter	Itch	0.33240223463687146
mouse	Basket	HK	Promoter	Ralgapb	0.40823045267489705
mouse	Basket	HK	Promoter	Srsf6	0.24113712374581941
mouse	Basket	HK	Promoter	Cse1l	0.20333988212180742
mouse	Basket	HK	Promoter	Rab22a	0.3254299754299755
mouse	Basket	HK	Promoter	Stx16	0.41723518850987423
mouse	Basket	HK	Promoter	Tbl1xr1	0.43162251655629147
mouse	Basket	HK	Promoter	Pik3ca	0.4101644245142004
mouse	Basket	HK	Promoter	4932438A13Rik	0.2557223264540337
mouse	Basket	HK	Promoter	Supt20	0.016308243727598568
mouse	Basket	HK	Promoter	Rnf13	0.15793172690763055
mouse	Basket	HK	Promoter	Selenot	0.33653250773993804
mouse	Basket	HK	Promoter	Clk2	0.42537878787878786
mouse	Basket	HK	Promoter	Adar	0.22862318840579718
mouse	Basket	HK	Promoter	Gatad2b	0.7962703962703962
mouse	Basket	HK	Promoter	Ensa	0.5202290076335877
mouse	Basket	HK	Promoter	Csde1	0.3485389610389611
mouse	Basket	HK	Promoter	Rap1a	0.04411177644710578
mouse	Basket	HK	Promoter	Sars	0.30139720558882244
mouse	Basket	HK	Promoter	Sars	0.3838323353293414
mouse	Basket	HK	Promoter	Elovl6	0.4962075848303393
mouse	Basket	HK	Promoter	Ttll7	0.22514970059880243
mouse	Basket	HK	Promoter	Zzz3	0.3551781275890638
mouse	Basket	HK	Promoter	Zranb2	0.20524475524475527
mouse	Basket	HK	Promoter	Rab2a	0.2747404844290658
mouse	Basket	HK	Promoter	Ccnc	0.38109090909090915
mouse	Basket	HK	Promoter	Pnisr	0.21757925072046108
mouse	Basket	HK	Promoter	Map3k7	0.3380281690140845
mouse	Basket	HK	Promoter	Rad23b	0.21914438502673797
mouse	Basket	HK	Promoter	Trim32	0.26915708812260536
mouse	Basket	HK	Promoter	Sgip1	0.5892109500805154
mouse	Basket	HK	Promoter	Oma1	0.06460268317853458
mouse	Basket	HK	Promoter	Efcab14	0.3453846153846154
mouse	Basket	HK	Promoter	Gpbp1l1	0.20778443113772443
mouse	Basket	HK	Promoter	AU040320	0.7377919320594478
mouse	Basket	HK	Promoter	Srsf4	0.23992015968063873
mouse	Basket	HK	Promoter	Dhdds	0.7870078740157479
mouse	Basket	HK	Promoter	Usp48	0.4808383233532935
mouse	Basket	HK	Promoter	Eif4g3	0.5912582781456953
mouse	Basket	HK	Promoter	Rere	0.39542743538767394
mouse	Basket	HK	Promoter	Gnb1	0.39041916167664664
mouse	Basket	HK	Promoter	Fam133b	0.13715415019762844
mouse	Basket	HK	Promoter	Krit1	0.16485436893203886
mouse	Basket	HK	Promoter	Psmc2	0.31403162055335976
mouse	Basket	HK	Promoter	Kmt2e	0.544317617866005
mouse	Basket	HK	Promoter	Agap3	0.5483033932135727
mouse	Basket	HK	Promoter	Rbm33	0.04607508532423208
mouse	Basket	HK	Promoter	Agbl5	0.2168131868131868
mouse	Basket	HK	Promoter	Add1	0.13095238095238093
mouse	Basket	HK	Promoter	Anapc4	0.03507751937984496
mouse	Basket	HK	Promoter	Ociad1	0.09092307692307693
mouse	Basket	HK	Promoter	Brap	0.2649180327868853
mouse	Basket	HK	Promoter	Atxn2	0.2217564870259482
mouse	Basket	HK	Promoter	Gbas	0.2887378640776699
mouse	Basket	HK	Promoter	Casd1	0.6265469061876247
mouse	Basket	HK	Promoter	Calu	0.23385049365303245
mouse	Basket	HK	Promoter	Mkln1	0.37046632124352336
mouse	Basket	HK	Promoter	St3gal5	0.23202725724020445
mouse	Basket	HK	Promoter	Ppp4r2	0.655841584158416
mouse	Basket	HK	Promoter	Lrrn1	0.31561264822134366
mouse	Basket	HK	Promoter	Arl8b	0.3888257575757576
mouse	Basket	HK	Promoter	Rad52	0.2074218750000001
mouse	Basket	HK	Promoter	Kdm5a	0.07493606138107416
mouse	Basket	HK	Promoter	Iffo1	0.42419080068143095
mouse	Basket	HK	Promoter	Cnot3	0.5476374156219866
mouse	Basket	HK	Promoter	Leng8	0.127178729689808
mouse	Basket	HK	Promoter	Herc2	0.06163682864450128
mouse	Basket	HK	Promoter	Ube3a	0.2646638054363376
mouse	Basket	HK	Promoter	Whamm	0.33917322834645663
mouse	Basket	HK	Promoter	Rab30	0.5227199999999999
mouse	Basket	HK	Promoter	Numa1	0.28143712574850294
mouse	Basket	HK	Promoter	Usp31	0.09401197604790416
mouse	Basket	HK	Promoter	Ubfd1	0.4662674650698604
mouse	Basket	HK	Promoter	Acadsb	0.24554794520547937
mouse	Basket	HK	Promoter	Ppp2r2d	0.18472222222222212
mouse	Basket	HK	Promoter	Slc20a2	0.05949868073878627
mouse	Basket	HK	Promoter	Kat6a	0.4437659033078879
mouse	Basket	HK	Promoter	Ints10	0.283011583011583
mouse	Basket	HK	Promoter	Atp6v1b2	0.3563579277864992
mouse	Basket	HK	Promoter	Adgrl1	0.19760479041916165
mouse	Basket	HK	Promoter	Tnpo2	0.4023121387283236
mouse	Basket	HK	Promoter	Lonp2	0.3058616647127785
mouse	Basket	HK	Promoter	Fto	0.314570858283433
mouse	Basket	HK	Promoter	Ogfod1	0.38838120104438634
mouse	Basket	HK	Promoter	Tcf25	0.2624045801526718
mouse	Basket	HK	Promoter	Snx19	0.027744510978043917
mouse	Basket	HK	Promoter	Bace1	0.4604247104247105
mouse	Basket	HK	Promoter	Dennd4a	0.3407749077490775
mouse	Basket	HK	Promoter	Adam10	0.6366990291262137
mouse	Basket	HK	Promoter	Rfx7	0.4638722554890218
mouse	Basket	HK	Promoter	Gclc	0.2947069943289225
mouse	Basket	HK	Promoter	Senp6	0.32155688622754514
mouse	Basket	HK	Promoter	Msl2	0.42218246869409665
mouse	Basket	HK	Promoter	Nphp3	0.3300492610837438
mouse	Basket	HK	Promoter	Ip6k2	0.2513461538461538
mouse	Basket	HK	Promoter	Nktr	0.22932960893854748
mouse	Basket	HK	Promoter	Tspan7	0.3684630738522954
mouse	Basket	HK	Promoter	Rbm10	0.676447105788423
mouse	Basket	HK	Promoter	Ints6l	0.6716269841269845
mouse	Basket	HK	Promoter	Med12	0.443313373253493
mouse	Basket	SE	Gene_body	Rdh10	0.3662674650698604
mouse	Basket	SE	Gene_body	Nrp2	0.5634719710669078
mouse	Basket	SE	Gene_body	Sphkap	0.5345309381237525
mouse	Basket	SE	Gene_body	Sphkap	0.11322463768115942
mouse	Basket	SE	Gene_body	Mfsd4a	0.4538922155688623
mouse	Basket	SE	Gene_body	Cacna1e	0.10079840319361279
mouse	Basket	SE	Gene_body	Cacna1e	0.07222222222222222
mouse	Basket	SE	Gene_body	Cacna1e	0.04910179640718563
mouse	Basket	SE	Gene_body	Cacna1e	0.00878243512974052
mouse	Basket	SE	Gene_body	Pld5	0.24456140350877184
mouse	Basket	SE	Gene_body	Pld5	0.04670658682634731
mouse	Basket	SE	Gene_body	Ipcef1	0.08642714570858281
mouse	Basket	SE	Gene_body	Ust	0.09431372549019607
mouse	Basket	SE	Gene_body	Ust	0.11377245508982033
mouse	Basket	SE	Gene_body	Ust	0.016367265469061875
mouse	Basket	SE	Gene_body	Ust	0.392663476874003
mouse	Basket	SE	Gene_body	Sh3rf3	0.17604790419161673
mouse	Basket	SE	Gene_body	Trpm2	0.049217391304347824
mouse	Basket	SE	Gene_body	Ntn4	0.6502994011976049
mouse	Basket	SE	Gene_body	Ntn1	0.037325349301397207
mouse	Basket	SE	Gene_body	Ntn1	0.1391217564870259
mouse	Basket	SE	Gene_body	Ntn1	0.18303393213572847
mouse	Basket	SE	Gene_body	Prkca	0.0011976047904191619
mouse	Basket	SE	Gene_body	Prkca	0.03133732534930139
mouse	Basket	SE	Gene_body	Prkca	0.19749163879598658
mouse	Basket	SE	Gene_body	Sdk2	0.03792415169660679
mouse	Basket	SE	Gene_body	Sdk2	0.03373253493013972
mouse	Basket	SE	Gene_body	Vsnl1	0.6280431432973809
mouse	Basket	SE	Gene_body	Nrcam	0.023353293413173652
mouse	Basket	SE	Gene_body	Nrcam	0.04691848906560636
mouse	Basket	SE	Gene_body	Nrcam	0.07883495145631067
mouse	Basket	SE	Gene_body	Frmd6	0.029141716566866267
mouse	Basket	SE	Gene_body	Ccdc88c	0.043313373253493014
mouse	Basket	SE	Gene_body	Ccdc88c	0.11656686626746508
mouse	Basket	SE	Gene_body	Ccdc88c	0.1294297352342159
mouse	Basket	SE	Gene_body	Pfkp	0.10659722222222226
mouse	Basket	SE	Gene_body	Pfkp	0.1953358208955223
mouse	Basket	SE	Gene_body	Inhba	0.4193612774451097
mouse	Basket	SE	Gene_body	Rreb1	0.14870259481037923
mouse	Basket	SE	Gene_body	Rreb1	0.07733598409542744
mouse	Basket	SE	Gene_body	Rreb1	0.1455089820359281
mouse	Basket	SE	Gene_body	Rreb1	0.04321167883211679
mouse	Basket	SE	Gene_body	Rreb1	0.10798403193612777
mouse	Basket	SE	Gene_body	Rreb1	0.29960079840319354
mouse	Basket	SE	Gene_body	Trpc7	0.10998003992015974
mouse	Basket	SE	Gene_body	Trpc7	0.49032786885245905
mouse	Basket	SE	Gene_body	Lrrc3b	0.3205588822355289
mouse	Basket	SE	Gene_body	Rarb	0.311377245508982
mouse	Basket	SE	Gene_body	Rarb	0.5170329670329672
mouse	Basket	SE	Gene_body	Rarb	0.7644710578842313
mouse	Basket	SE	Gene_body	Rarb	0.5121756487025946
mouse	Basket	SE	Gene_body	Rarb	0.5821717990275528
mouse	Basket	SE	Gene_body	Cacna2d3	0.026615384615384617
mouse	Basket	SE	Gene_body	Cacna2d3	0.1355289421157685
mouse	Basket	SE	Gene_body	Cacna2d3	0.36926147704590817
mouse	Basket	SE	Gene_body	Lats2	0.23553826199740605
mouse	Basket	SE	Gene_body	Pcdh9	0.05739644970414202
mouse	Basket	SE	Gene_body	Pcdh9	0.03073852295409182
mouse	Basket	SE	Gene_body	Pcdh9	0.8095238095238094
mouse	Basket	SE	Gene_body	Pcdh9	0.4064560439560439
mouse	Basket	SE	Gene_body	Farp1	0.0318271119842829
mouse	Basket	SE	Gene_body	Sla	0.10676691729323308
mouse	Basket	SE	Gene_body	Eaf2	0.2484536082474227
mouse	Basket	SE	Gene_body	Vegfa	0.7299307958477507
mouse	Basket	SE	Gene_body	Vegfa	0.5147773279352222
mouse	Basket	SE	Gene_body	Mkx	0.4224206349206349
mouse	Basket	SE	Gene_body	Mpp7	0.47820738137082575
mouse	Basket	SE	Gene_body	Mpp7	0.07576470588235293
mouse	Basket	SE	Gene_body	Chst9	0.324551971326165
mouse	Basket	SE	Gene_body	Chst9	0.36993243243243257
mouse	Basket	SE	Gene_body	Chst9	0.3444444444444444
mouse	Basket	SE	Gene_body	Chst9	0.048303393213572854
mouse	Basket	SE	Gene_body	Rit2	0.2882235528942115
mouse	Basket	SE	Gene_body	Rit2	0.02035928143712575
mouse	Basket	SE	Gene_body	Syt4	0.44039829302987227
mouse	Basket	SE	Gene_body	Arhgef37	0.13592814371257483
mouse	Basket	SE	Gene_body	Arhgef37	0.15516569200779737
mouse	Basket	SE	Gene_body	Arhgef37	0.03093812375249501
mouse	Basket	SE	Gene_body	Dcc	0.4353293413173653
mouse	Basket	SE	Gene_body	Dcc	0.31676646706586836
mouse	Basket	SE	Gene_body	Dcc	0.01736526946107784
mouse	Basket	SE	Gene_body	Dcc	0.07544910179640718
mouse	Basket	SE	Gene_body	Dcc	0.7848303393213574
mouse	Basket	SE	Gene_body	Dcc	0.0784431137724551
mouse	Basket	SE	Gene_body	Mbp	0.036526946107784425
mouse	Basket	SE	Gene_body	Mbp	0.11695906432748537
mouse	Basket	SE	Gene_body	Tle4	0.7079717457114024
mouse	Basket	SE	Gene_body	Pcsk5	0.054890219560878244
